"","CombinationLabel","Sub","Category","Avg_V4_dis_L2","Avg_V2_dis_L2","Avg_V1_dis_L2","Avg_IT_dis_L2","Avg_V4_dis_Cosine","Avg_V2_dis_Cosine","Avg_V1_dis_Cosine","Avg_IT_dis_Cosine","Avg_CHOICERIGHT","Avg_Accuracy","Avg_PWDis","Avg_SL_Dis","Avg_SP_Dis","Avg_AE_Dis","Avg_AR_Dis","Avg_Sym_Dis","Avg_Symbol_Dis","Avg_FSymbol_Dis","Avg_HU_Dis"
"198","hexagon-hexagon-octagon","coltrane","IRREG",-7.936653,-6.878396,-11.38263,-26.208397,-0.0885188600000001,-0.0348676999999999,-0.03045683,-0.22444895,0.416666666666667,0.583333333333333,-0.00954452750043586,-4,-1,-4,0,0,-9,-9,12.6500718913828
"199","hexagon-hexagon-octagon","gaga","IRREG",-7.93665300000005,-6.87839600000003,-11.3826300000001,-26.2083970000002,-0.0885188600000005,-0.0348676999999996,-0.0304568300000002,-0.22444895,0.597855227882037,0.402144772117962,-0.0095445275004358,-4,-1,-4,0,0,-9,-9,12.6500718913828
"200","hexagon-hexagon-octagon","rihanna","IRREG",-7.93665300000004,-6.87839600000003,-11.3826300000001,-26.2083970000002,-0.0885188600000005,-0.0348676999999996,-0.0304568300000002,-0.22444895,0.277620396600567,0.722379603399433,-0.0095445275004358,-4,-1,-4,0,0,-9,-9,12.6500718913827
"201","hexagon-hexagon-pentagon","Kalamata","IRREG",-4.73776999999992,5.35967999999979,7.99410999999978,-16.9957429999997,-0.0679939500000015,0.0253395499999989,0.0209152699999999,-0.189581750000002,0.238155401137082,0.761844598862919,-0.000586954405838556,-6,0,-10,0,-1,-16,-17,19.6618764815095
"202","hexagon-hexagon-pentagon","Olivella","IRREG",-4.73776999999999,5.35968000000002,7.99411000000006,-16.9957430000002,-0.0679939500000009,0.02533955,0.0209152699999999,-0.189581750000001,0.3875,0.6125,-0.000586954405838552,-6,0,-10,0,-1,-16,-17,19.661876481509
"203","hexagon-hexagon-pentagon","Pico","IRREG",-4.73776999999997,5.35968000000002,7.99411000000005,-16.9957430000001,-0.0679939500000005,0.02533955,0.0209152699999999,-0.189581750000001,0.428152492668622,0.571847507331378,-0.000586954405838549,-6,0,-10,0,-1,-16,-17,19.6618764815091
"204","hexagon-hexagon-pentagon","Sabina","IRREG",-4.73776999999999,5.35968000000002,7.99411000000002,-16.995743,-0.06799395,0.02533955,0.0209152700000001,-0.18958175,0.425414364640884,0.574585635359116,-0.000586954405838544,-6,0,-10,0,-1,-16,-17,19.6618764815089
"205","hexagon-hexagon-pentagon","beyonce","IRREG",-4.73777,5.35968000000002,7.99411000000006,-16.9957430000002,-0.0679939500000009,0.02533955,0.0209152699999999,-0.189581750000001,0.360323886639676,0.639676113360324,-0.000586954405838552,-6,0,-10,0,-1,-16,-17,19.661876481509
"206","hexagon-hexagon-pentagon","coltrane","IRREG",-4.73777,5.35968,7.99411000000001,-16.995743,-0.0679939500000001,0.02533955,0.02091527,-0.18958175,0.6,0.4,-0.000586954405838544,-6,0,-10,0,-1,-16,-17,19.6618764815089
"207","hexagon-hexagon-pentagon","gaga","IRREG",-4.73776999999997,5.35968000000002,7.99411000000005,-16.9957430000001,-0.0679939500000006,0.02533955,0.0209152699999999,-0.189581750000001,0.646551724137931,0.353448275862069,-0.000586954405838549,-6,0,-10,0,-1,-16,-17,19.6618764815091
"208","hexagon-hexagon-pentagon","rihanna","IRREG",-4.73776999999997,5.35968000000002,7.99411000000005,-16.9957430000001,-0.0679939500000004,0.02533955,0.02091527,-0.189581750000001,0.225806451612903,0.774193548387097,-0.000586954405838548,-6,0,-10,0,-1,-16,-17,19.661876481509
"209","hexagon-hexagon-triangle","Kalamata","IRREG",-2.36717600000008,2.76317000000008,3.03393999999997,-16.0386429999999,-0.0320366699999987,0.0129422000000002,0.00811666999999984,-0.145620449999997,0.408038976857491,0.591961023142509,-0.000977650028784193,-1,0,-5,0,-1,-6,-7,12.0958610430101
"210","hexagon-hexagon-triangle","Olivella","IRREG",-2.36717599999998,2.76316999999997,3.03394000000002,-16.0386429999999,-0.0320366700000001,0.0129422000000001,0.00811667000000013,-0.14562045,0.529058116232465,0.470941883767535,-0.000977650028784204,-1,0,-5,0,-1,-6,-7,12.0958610430104
"211","hexagon-hexagon-triangle","Pico","IRREG",-2.36717599999998,2.76316999999998,3.03394000000002,-16.0386429999999,-0.0320366700000001,0.0129422,0.00811667000000012,-0.145620450000001,0.411078717201166,0.588921282798834,-0.000977650028784209,-1,0,-5,0,-1,-6,-7,12.0958610430103
"212","hexagon-hexagon-triangle","Sabina","IRREG",-2.36717599999999,2.76317,3.03394000000002,-16.038643,-0.0320366700000001,0.0129422,0.00811667000000009,-0.145620449999999,0.51063829787234,0.48936170212766,-0.000977650028784212,-1,0,-5,0,-1,-6,-7,12.0958610430103
"213","hexagon-hexagon-triangle","beyonce","IRREG",-2.36717599999998,2.76316999999996,3.03394000000003,-16.0386429999999,-0.0320366700000001,0.0129422000000001,0.00811667000000006,-0.14562045,0.427843803056027,0.572156196943973,-0.00097765002878421,-1,0,-5,0,-1,-6,-7,12.0958610430104
"214","hexagon-hexagon-triangle","coltrane","IRREG",-2.367176,2.76317,3.03394,-16.038643,-0.03203667,0.0129422,0.00811667000000005,-0.14562045,0.571428571428571,0.428571428571429,-0.000977650028784208,-1,0,-5,0,-1,-6,-7,12.0958610430103
"215","hexagon-hexagon-triangle","gaga","IRREG",-2.36717599999998,2.76316999999997,3.03394000000002,-16.0386429999999,-0.0320366700000001,0.0129422000000001,0.00811667000000013,-0.145620450000001,0.835990888382688,0.164009111617312,-0.000977650028784206,-1,0,-5,0,-1,-6,-7,12.0958610430104
"216","hexagon-hexagon-triangle","rihanna","IRREG",-2.36717599999998,2.76316999999997,3.03394000000002,-16.0386429999999,-0.0320366700000001,0.0129422,0.00811667000000012,-0.145620450000001,0.307881773399015,0.692118226600985,-0.000977650028784207,-1,0,-5,0,-1,-6,-7,12.0958610430103
"217","hexagon-octagon-hexagon","Kalamata","IRREG",7.93665300000018,6.87839600000006,11.3826300000001,26.208397,0.0885188599999967,0.0348676999999995,0.0304568299999991,0.224448950000006,0.668127739511584,0.668127739511584,0.00954452750043611,4,1,4,0,0,9,9,12.6500718913826
"218","hexagon-octagon-hexagon","Olivella","IRREG",7.93665300000008,6.87839600000004,11.3826300000001,26.2083970000002,0.0885188600000005,0.0348676999999996,0.0304568300000002,0.224448949999999,0.671578947368421,0.671578947368421,0.00954452750043585,4,1,4,0,0,9,9,12.6500718913828
"219","hexagon-octagon-hexagon","Pico","IRREG",7.93665300000003,6.87839600000003,11.3826300000001,26.2083970000002,0.0885188600000004,0.0348676999999997,0.0304568300000002,0.224448950000001,0.437888198757764,0.437888198757764,0.00954452750043581,4,1,4,0,0,9,9,12.6500718913827
"220","hexagon-octagon-hexagon","Sabina","IRREG",7.93665299999998,6.87839599999999,11.38263,26.208397,0.0885188600000003,0.0348676999999998,0.03045683,0.22444895,0.556213017751479,0.556213017751479,0.00954452750043584,4,1,4,0,0,9,9,12.6500718913828
"221","hexagon-octagon-hexagon","beyonce","IRREG",7.93665300000008,6.87839600000004,11.3826300000001,26.2083970000002,0.0885188600000005,0.0348676999999996,0.0304568300000002,0.224448949999999,0.608888888888889,0.608888888888889,0.00954452750043583,4,1,4,0,0,9,9,12.6500718913828
"222","hexagon-octagon-hexagon","coltrane","IRREG",7.936653,6.878396,11.38263,26.208397,0.0885188600000001,0.0348676999999999,0.03045683,0.22444895,0.615384615384615,0.615384615384615,0.00954452750043586,4,1,4,0,0,9,9,12.6500718913828
"223","hexagon-octagon-hexagon","gaga","IRREG",7.93665300000002,6.87839600000002,11.3826300000001,26.2083970000001,0.0885188600000004,0.0348676999999997,0.0304568300000001,0.224448950000001,0.846905537459283,0.846905537459283,0.00954452750043581,4,1,4,0,0,9,9,12.6500718913827
"224","hexagon-octagon-hexagon","rihanna","IRREG",7.93665300000001,6.87839600000002,11.3826300000001,26.2083970000001,0.0885188600000004,0.0348676999999997,0.0304568300000001,0.224448950000001,0.305647840531561,0.305647840531561,0.00954452750043581,4,1,4,0,0,9,9,12.6500718913827
"225","hexagon-pentagon-hexagon","Kalamata","IRREG",4.73776999999992,-5.35967999999979,-7.99410999999978,16.9957429999997,0.0679939500000015,-0.0253395499999989,-0.0209152699999999,0.189581750000002,0.781269641734758,0.781269641734758,0.000586954405838556,6,0,10,0,1,16,17,19.6618764815095
"226","hexagon-pentagon-hexagon","Olivella","IRREG",4.73776999999997,-5.35968000000002,-7.99411000000006,16.9957430000002,0.0679939500000008,-0.02533955,-0.0209152699999999,0.189581750000001,0.755102040816326,0.755102040816326,0.000586954405838551,6,0,10,0,1,16,17,19.6618764815091
"227","hexagon-pentagon-hexagon","Pico","IRREG",4.73776999999997,-5.35968000000002,-7.99411000000005,16.9957430000001,0.0679939500000005,-0.02533955,-0.02091527,0.189581750000001,0.605504587155963,0.605504587155963,0.000586954405838549,6,0,10,0,1,16,17,19.6618764815091
"228","hexagon-pentagon-hexagon","Sabina","IRREG",4.73776999999999,-5.35968000000002,-7.99411000000001,16.995743,0.06799395,-0.02533955,-0.0209152700000001,0.189581749999999,0.701219512195122,0.701219512195122,0.000586954405838544,6,0,10,0,1,16,17,19.6618764815089
"229","hexagon-pentagon-hexagon","beyonce","IRREG",4.73776999999997,-5.35968000000002,-7.99411000000005,16.9957430000001,0.0679939500000006,-0.02533955,-0.0209152699999999,0.189581750000001,0.709239130434783,0.709239130434783,0.00058695440583855,6,0,10,0,1,16,17,19.6618764815091
"230","hexagon-pentagon-hexagon","coltrane","IRREG",4.73777,-5.35968,-7.99411000000001,16.995743,0.0679939500000001,-0.02533955,-0.02091527,0.18958175,0.666666666666667,0.666666666666667,0.000586954405838544,6,0,10,0,1,16,17,19.6618764815089
"231","hexagon-pentagon-hexagon","gaga","IRREG",4.73776999999998,-5.35968000000002,-7.99411000000002,16.995743,0.06799395,-0.02533955,-0.0209152700000001,0.18958175,0.835820895522388,0.835820895522388,0.000586954405838544,6,0,10,0,1,16,17,19.6618764815089
"232","hexagon-pentagon-hexagon","rihanna","IRREG",4.73776999999998,-5.35968000000002,-7.99411000000002,16.995743,0.06799395,-0.02533955,-0.0209152700000001,0.18958175,0.592964824120603,0.592964824120603,0.000586954405838544,6,0,10,0,1,16,17,19.6618764815089
"233","hexagon-triangle-hexagon","Kalamata","IRREG",2.36717600000008,-2.76317000000008,-3.03393999999998,16.0386429999999,0.0320366699999987,-0.0129422000000002,-0.00811666999999984,0.145620449999997,0.602300242130751,0.602300242130751,0.000977650028784193,1,0,5,0,1,6,7,12.0958610430101
"234","hexagon-triangle-hexagon","Olivella","IRREG",2.36717599999998,-2.76316999999997,-3.03394000000002,16.0386429999999,0.0320366700000001,-0.0129422000000001,-0.00811667000000013,0.14562045,0.542168674698795,0.542168674698795,0.000977650028784204,1,0,5,0,1,6,7,12.0958610430104
"235","hexagon-triangle-hexagon","Pico","IRREG",2.36717599999998,-2.76316999999997,-3.03394000000002,16.0386429999999,0.0320366700000001,-0.0129422,-0.00811667000000012,0.145620450000001,0.644628099173554,0.644628099173554,0.000977650028784209,1,0,5,0,1,6,7,12.0958610430103
"236","hexagon-triangle-hexagon","Sabina","IRREG",2.36717599999999,-2.76317,-3.03394000000002,16.038643,0.0320366700000001,-0.0129422,-0.00811667000000009,0.145620449999999,0.64021164021164,0.64021164021164,0.000977650028784212,1,0,5,0,1,6,7,12.0958610430103
"237","hexagon-triangle-hexagon","beyonce","IRREG",2.36717599999998,-2.76316999999996,-3.03394000000003,16.0386429999999,0.0320366700000001,-0.0129422000000001,-0.00811667000000008,0.14562045,0.662544169611307,0.662544169611307,0.000977650028784209,1,0,5,0,1,6,7,12.0958610430104
"238","hexagon-triangle-hexagon","coltrane","IRREG",2.367176,-2.76317,-3.03394,16.038643,0.03203667,-0.0129422,-0.00811667000000005,0.14562045,0.6875,0.6875,0.000977650028784208,1,0,5,0,1,6,7,12.0958610430103
"239","hexagon-triangle-hexagon","gaga","IRREG",2.36717599999998,-2.76316999999997,-3.03394000000002,16.0386429999999,0.0320366700000001,-0.0129422,-0.00811667000000013,0.145620450000001,0.875294117647059,0.875294117647059,0.000977650028784206,1,0,5,0,1,6,7,12.0958610430103
"240","hexagon-triangle-hexagon","rihanna","IRREG",2.36717599999998,-2.76316999999997,-3.03394000000002,16.0386429999999,0.0320366700000001,-0.0129422,-0.00811667000000013,0.145620450000001,0.514218009478673,0.514218009478673,0.000977650028784206,1,0,5,0,1,6,7,12.0958610430103
"241","octagon-decagon-octagon","Kalamata","IRREG",5.64449799999985,-11.0511640000003,-19.2012099999995,29.0193250000006,0.0817109700000022,-0.0544943000000014,-0.0531517000000007,0.320553860000007,0.925525143220878,0.925525143220878,-0.00211338477037193,41,4,41,0,7,86,93,33.4381123445877
"242","octagon-decagon-octagon","Olivella","IRREG",5.64449800000007,-11.0511640000001,-19.20121,29.0193249999998,0.0817109700000003,-0.0544943000000007,-0.0531517000000005,0.320553859999999,0.872427983539095,0.872427983539095,-0.00211338477037191,41,4,41,0,7,86,93,33.4381123445887
"243","octagon-decagon-octagon","Pico","IRREG",5.64449800000005,-11.051164,-19.2012100000001,29.0193250000001,0.0817109699999997,-0.0544943000000001,-0.0531517000000004,0.320553860000001,0.823899371069182,0.823899371069182,-0.0021133847703719,41,4,41,0,7,86,93,33.4381123445885
"244","octagon-decagon-octagon","Sabina","IRREG",5.644498,-11.051164,-19.20121,29.0193250000001,0.0817109699999997,-0.0544943,-0.0531517,0.320553859999999,0.701754385964912,0.701754385964912,-0.00211338477037189,41,4,41,0,7,86,93,33.4381123445883
"245","octagon-decagon-octagon","beyonce","IRREG",5.64449800000006,-11.051164,-19.2012100000001,29.0193249999999,0.0817109699999998,-0.0544943000000005,-0.0531517000000005,0.320553860000001,0.866004962779156,0.866004962779156,-0.0021133847703719,41,4,41,0,7,86,93,33.4381123445886
"246","octagon-decagon-octagon","coltrane","IRREG",5.644498,-11.051164,-19.20121,29.019325,0.08171097,-0.0544943,-0.0531517,0.32055386,0.461538461538462,0.461538461538462,-0.0021133847703719,41,4,41,0,7,86,93,33.4381123445883
"247","octagon-decagon-octagon","gaga","IRREG",5.64449800000003,-11.051164,-19.2012100000001,29.0193250000001,0.0817109699999997,-0.0544943,-0.0531517000000003,0.32055386,0.884920634920635,0.884920634920635,-0.00211338477037189,41,4,41,0,7,86,93,33.4381123445883
"248","octagon-decagon-octagon","rihanna","IRREG",5.64449800000002,-11.051164,-19.2012100000001,29.0193250000001,0.0817109699999997,-0.0544943,-0.0531517000000002,0.320553859999999,0.56140350877193,0.56140350877193,-0.00211338477037189,41,4,41,0,7,86,93,33.4381123445883
"249","octagon-heptagon-octagon","Kalamata","IRREG",9.51338600000016,-2.08577400000002,-1.96075000000004,30.7455150000004,0.126932900000005,-0.00352224999999992,-0.00135500000000001,0.323213720000009,0.818008877615726,0.818008877615726,0.00702864939901396,4,1,5,0,0,10,10,13.3571334621388
"250","octagon-heptagon-octagon","Olivella","IRREG",9.51338600000003,-2.08577400000001,-1.96074999999997,30.7455150000001,0.1269329,-0.00352224999999999,-0.001355,0.32321372,0.73568281938326,0.73568281938326,0.00702864939901372,4,1,5,0,0,10,10,13.3571334621392
"251","octagon-heptagon-octagon","Pico","IRREG",9.51338600000005,-2.08577400000001,-1.96074999999997,30.7455149999999,0.1269329,-0.00352224999999996,-0.001355,0.323213719999999,0.690095846645367,0.690095846645367,0.00702864939901372,4,1,5,0,0,10,10,13.3571334621392
"252","octagon-heptagon-octagon","Sabina","IRREG",9.51338600000001,-2.08577400000001,-1.96074999999999,30.745515,0.1269329,-0.00352224999999995,-0.001355,0.323213719999999,0.64968152866242,0.64968152866242,0.00702864939901373,4,1,5,0,0,10,10,13.3571334621391
"253","octagon-heptagon-octagon","beyonce","IRREG",9.51338600000005,-2.08577400000001,-1.96074999999997,30.745515,0.1269329,-0.00352224999999998,-0.001355,0.323213719999999,0.715384615384615,0.715384615384615,0.00702864939901372,4,1,5,0,0,10,10,13.3571334621392
"254","octagon-heptagon-octagon","coltrane","IRREG",9.513386,-2.085774,-1.96074999999999,30.745515,0.1269329,-0.00352224999999995,-0.001355,0.32321372,0.461538461538462,0.461538461538462,0.00702864939901374,4,1,5,0,0,10,10,13.3571334621391
"255","octagon-heptagon-octagon","gaga","IRREG",9.51338600000004,-2.08577400000001,-1.96074999999998,30.7455149999998,0.1269329,-0.00352224999999995,-0.001355,0.323213719999999,0.810909090909091,0.810909090909091,0.00702864939901372,4,1,5,0,0,10,10,13.3571334621391
"256","octagon-heptagon-octagon","rihanna","IRREG",9.51338600000004,-2.08577400000001,-1.96074999999998,30.7455149999998,0.1269329,-0.00352224999999995,-0.001355,0.323213719999999,0.422131147540984,0.422131147540984,0.00702864939901372,4,1,5,0,0,10,10,13.3571334621391
"257","octagon-hexagon-octagon","Kalamata","IRREG",5.42917300000024,-7.78637399999982,-14.0886400000005,23.5752949999999,0.0724095399999984,-0.0415246000000011,-0.040268699999999,0.234041359999996,0.822127139364303,0.822127139364303,0.00109218769912167,4,1,4,0,0,9,9,18.878191267846
"258","octagon-hexagon-octagon","Olivella","IRREG",5.42917299999999,-7.78637399999993,-14.0886399999999,23.575295,0.0724095399999996,-0.0415246000000001,-0.0402687000000001,0.234041360000002,0.84304932735426,0.84304932735426,0.00109218769912167,4,1,4,0,0,9,9,18.878191267846
"259","octagon-hexagon-octagon","Pico","IRREG",5.42917299999999,-7.78637399999999,-14.08864,23.5752949999999,0.0724095399999998,-0.0415246000000001,-0.0402687000000002,0.23404136,0.717041800643087,0.717041800643087,0.00109218769912168,4,1,4,0,0,9,9,18.878191267846
"260","octagon-hexagon-octagon","Sabina","IRREG",5.42917299999999,-7.78637400000002,-14.08864,23.5752950000001,0.0724095400000001,-0.0415245999999998,-0.0402687000000001,0.234041359999999,0.685393258426966,0.685393258426966,0.00109218769912168,4,1,4,0,0,9,9,18.878191267846
"261","octagon-hexagon-octagon","beyonce","IRREG",5.42917299999999,-7.78637399999992,-14.0886399999999,23.575295,0.0724095399999997,-0.0415246,-0.0402687,0.234041360000002,0.785249457700651,0.785249457700651,0.00109218769912167,4,1,4,0,0,9,9,18.878191267846
"262","octagon-hexagon-octagon","coltrane","IRREG",5.429173,-7.786374,-14.08864,23.575295,0.07240954,-0.0415245999999999,-0.0402686999999999,0.23404136,0.461538461538462,0.461538461538462,0.00109218769912168,4,1,4,0,0,9,9,18.878191267846
"263","octagon-hexagon-octagon","gaga","IRREG",5.42917299999999,-7.78637399999999,-14.08864,23.5752949999999,0.0724095399999998,-0.0415246000000001,-0.0402687000000002,0.23404136,0.849358974358974,0.849358974358974,0.00109218769912168,4,1,4,0,0,9,9,18.878191267846
"264","octagon-hexagon-octagon","rihanna","IRREG",5.42917299999999,-7.78637400000002,-14.08864,23.5752949999999,0.07240954,-0.0415246000000001,-0.0402687000000002,0.234041359999999,0.458646616541353,0.458646616541353,0.00109218769912168,4,1,4,0,0,9,9,18.878191267846
"265","octagon-octagon-decagon","Kalamata","IRREG",-5.64449799999985,11.0511640000003,19.2012099999995,-29.0193250000006,-0.0817109700000023,0.0544943000000014,0.0531517000000007,-0.320553860000007,0.0636942675159236,0.936305732484076,0.00211338477037193,-41,-4,-41,0,-7,-86,-93,33.4381123445877
"266","octagon-octagon-decagon","Olivella","IRREG",-5.64449800000007,11.0511640000001,19.20121,-29.0193249999998,-0.0817109700000002,0.0544943000000006,0.0531517000000005,-0.32055386,0.198704103671706,0.801295896328294,0.00211338477037191,-41,-4,-41,0,-7,-86,-93,33.4381123445887
"267","octagon-octagon-decagon","Pico","IRREG",-5.64449800000005,11.051164,19.2012100000001,-29.019325,-0.0817109699999997,0.0544943000000002,0.0531517000000004,-0.320553860000001,0.2,0.8,0.0021133847703719,-41,-4,-41,0,-7,-86,-93,33.4381123445885
"268","octagon-octagon-decagon","Sabina","IRREG",-5.644498,11.051164,19.20121,-29.0193250000001,-0.0817109699999997,0.0544943,0.0531517,-0.320553859999999,0.306748466257669,0.693251533742331,0.00211338477037189,-41,-4,-41,0,-7,-86,-93,33.4381123445883
"269","octagon-octagon-decagon","beyonce","IRREG",-5.64449800000006,11.051164,19.2012100000001,-29.0193249999999,-0.0817109699999999,0.0544943000000005,0.0531517000000005,-0.320553860000001,0.1,0.9,0.00211338477037191,-41,-4,-41,0,-7,-86,-93,33.4381123445886
"270","octagon-octagon-decagon","coltrane","IRREG",-5.644498,11.051164,19.20121,-29.019325,-0.08171097,0.0544943,0.0531517,-0.32055386,0.538461538461538,0.461538461538462,0.0021133847703719,-41,-4,-41,0,-7,-86,-93,33.4381123445883
"271","octagon-octagon-decagon","gaga","IRREG",-5.64449800000004,11.051164,19.2012100000001,-29.0193250000001,-0.0817109699999997,0.0544943,0.0531517000000003,-0.32055386,0.367272727272727,0.632727272727273,0.00211338477037189,-41,-4,-41,0,-7,-86,-93,33.4381123445884
"272","octagon-octagon-decagon","rihanna","IRREG",-5.64449800000003,11.051164,19.2012100000001,-29.0193250000001,-0.0817109699999997,0.0544943,0.0531517000000003,-0.32055386,0.102040816326531,0.897959183673469,0.00211338477037189,-41,-4,-41,0,-7,-86,-93,33.4381123445883
"273","octagon-octagon-heptagon","Kalamata","IRREG",-9.51338600000017,2.08577400000002,1.96075000000004,-30.7455150000004,-0.126932900000005,0.00352224999999991,0.00135500000000001,-0.323213720000009,0.194168734491315,0.805831265508685,-0.00702864939901397,-4,-1,-5,0,0,-10,-10,13.3571334621388
"274","octagon-octagon-heptagon","Olivella","IRREG",-9.51338600000003,2.08577400000001,1.96074999999997,-30.7455150000001,-0.1269329,0.00352224999999999,0.001355,-0.323213720000001,0.3125,0.6875,-0.00702864939901372,-4,-1,-5,0,0,-10,-10,13.3571334621392
"275","octagon-octagon-heptagon","Pico","IRREG",-9.51338600000005,2.08577400000001,1.96074999999997,-30.7455149999999,-0.1269329,0.00352224999999996,0.001355,-0.323213719999999,0.365625,0.634375,-0.00702864939901372,-4,-1,-5,0,0,-10,-10,13.3571334621392
"276","octagon-octagon-heptagon","Sabina","IRREG",-9.51338600000001,2.08577400000001,1.96074999999998,-30.745515,-0.1269329,0.00352224999999995,0.001355,-0.323213719999999,0.432926829268293,0.567073170731707,-0.00702864939901373,-4,-1,-5,0,0,-10,-10,13.3571334621391
"277","octagon-octagon-heptagon","beyonce","IRREG",-9.51338600000002,2.08577400000001,1.96074999999997,-30.7455150000001,-0.1269329,0.00352224999999999,0.001355,-0.323213720000001,0.266949152542373,0.733050847457627,-0.00702864939901372,-4,-1,-5,0,0,-10,-10,13.3571334621392
"278","octagon-octagon-heptagon","coltrane","IRREG",-9.513386,2.085774,1.96074999999999,-30.745515,-0.1269329,0.00352224999999995,0.001355,-0.32321372,0.615384615384615,0.384615384615385,-0.00702864939901374,-4,-1,-5,0,0,-10,-10,13.3571334621391
"279","octagon-octagon-heptagon","gaga","IRREG",-9.51338600000005,2.08577400000001,1.96074999999997,-30.7455149999999,-0.1269329,0.00352224999999996,0.001355,-0.323213719999999,0.650793650793651,0.349206349206349,-0.00702864939901372,-4,-1,-5,0,0,-10,-10,13.3571334621392
"280","octagon-octagon-heptagon","rihanna","IRREG",-9.51338600000004,2.08577400000001,1.96074999999998,-30.7455149999998,-0.1269329,0.00352224999999995,0.001355,-0.323213719999999,0.161764705882353,0.838235294117647,-0.00702864939901372,-4,-1,-5,0,0,-10,-10,13.3571334621391
"281","octagon-octagon-hexagon","Kalamata","IRREG",-5.42917300000022,7.78637399999984,14.0886400000004,-23.5752949999998,-0.0724095399999986,0.041524600000001,0.040268699999999,-0.234041359999996,0.173039533376539,0.826960466623461,-0.00109218769912167,-4,-1,-4,0,0,-9,-9,18.878191267846
"282","octagon-octagon-hexagon","Olivella","IRREG",-5.42917299999999,7.78637399999993,14.0886399999999,-23.575295,-0.0724095399999996,0.0415246000000001,0.0402687000000001,-0.234041360000002,0.298642533936652,0.701357466063348,-0.00109218769912167,-4,-1,-4,0,0,-9,-9,18.878191267846
"283","octagon-octagon-hexagon","Pico","IRREG",-5.42917299999999,7.78637399999998,14.08864,-23.5752949999999,-0.0724095399999998,0.0415246000000002,0.0402687000000002,-0.23404136,0.292682926829268,0.707317073170732,-0.00109218769912168,-4,-1,-4,0,0,-9,-9,18.878191267846
"284","octagon-octagon-hexagon","Sabina","IRREG",-5.42917299999999,7.78637400000002,14.08864,-23.5752950000001,-0.0724095400000001,0.0415245999999998,0.0402687000000001,-0.234041359999999,0.42603550295858,0.57396449704142,-0.00109218769912168,-4,-1,-4,0,0,-9,-9,18.878191267846
"285","octagon-octagon-hexagon","beyonce","IRREG",-5.42917299999999,7.78637399999993,14.0886399999999,-23.575295,-0.0724095399999996,0.0415246000000001,0.0402687000000001,-0.234041360000002,0.351851851851852,0.648148148148148,-0.00109218769912167,-4,-1,-4,0,0,-9,-9,18.878191267846
"286","octagon-octagon-hexagon","coltrane","IRREG",-5.429173,7.786374,14.08864,-23.575295,-0.07240954,0.0415245999999999,0.0402686999999999,-0.23404136,0.538461538461538,0.461538461538462,-0.00109218769912168,-4,-1,-4,0,0,-9,-9,18.878191267846
"287","octagon-octagon-hexagon","gaga","IRREG",-5.42917299999999,7.78637400000002,14.08864,-23.5752949999999,-0.0724095400000001,0.0415246,0.0402687000000002,-0.234041359999999,0.758196721311475,0.241803278688525,-0.00109218769912168,-4,-1,-4,0,0,-9,-9,18.878191267846
"288","octagon-octagon-hexagon","rihanna","IRREG",-5.42917299999999,7.78637400000002,14.08864,-23.5752949999999,-0.0724095400000001,0.0415246,0.0402687000000002,-0.234041359999999,0.191836734693878,0.808163265306122,-0.00109218769912168,-4,-1,-4,0,0,-9,-9,18.878191267846
"289","octagon-octagon-pentagon","Kalamata","IRREG",-5.59381500000013,9.35369399999981,17.2708999999996,-26.4612199999996,-0.0810196999999999,0.04467723,0.0473661999999993,-0.279589059999992,0.0684365781710914,0.931563421828909,0.0012305084125153,-8,-1,-10,0,-1,-19,-20,37.4044975139531
"290","octagon-octagon-pentagon","Olivella","IRREG",-5.59381500000003,9.35369400000001,17.2708999999997,-26.4612199999997,-0.0810196999999993,0.0446772300000002,0.0473661999999999,-0.279589060000003,0.228464419475655,0.771535580524345,0.00123050841251533,-8,-1,-10,0,-1,-19,-20,37.4044975139514
"291","octagon-octagon-pentagon","Pico","IRREG",-5.59381499999997,9.35369399999994,17.2708999999998,-26.4612199999999,-0.0810196999999995,0.0446772299999997,0.0473662000000002,-0.279589060000002,0.334224598930481,0.665775401069519,0.00123050841251532,-8,-1,-10,0,-1,-19,-20,37.4044975139514
"292","octagon-octagon-pentagon","Sabina","IRREG",-5.59381499999998,9.35369399999997,17.2709,-26.4612200000001,-0.0810197000000002,0.0446772299999998,0.0473662,-0.279589059999999,0.401069518716578,0.598930481283422,0.00123050841251533,-8,-1,-10,0,-1,-19,-20,37.4044975139514
"293","octagon-octagon-pentagon","beyonce","IRREG",-5.59381500000004,9.35369400000004,17.2708999999997,-26.4612199999997,-0.0810196999999993,0.0446772300000003,0.0473661999999998,-0.279589060000004,0.145516074450085,0.854483925549915,0.00123050841251534,-8,-1,-10,0,-1,-19,-20,37.4044975139514
"294","octagon-octagon-pentagon","coltrane","IRREG",-5.593815,9.35369399999999,17.2709,-26.46122,-0.0810196999999999,0.0446772299999999,0.0473662,-0.27958906,0.555555555555556,0.444444444444444,0.00123050841251533,-8,-1,-10,0,-1,-19,-20,37.4044975139515
"295","octagon-octagon-pentagon","gaga","IRREG",-5.593815,9.35369399999993,17.2708999999998,-26.4612199999998,-0.0810196999999994,0.04467723,0.0473662000000001,-0.279589060000003,0.509216589861751,0.490783410138249,0.00123050841251533,-8,-1,-10,0,-1,-19,-20,37.4044975139514
